Species
Hyphomonas oceanitis
Hyphomonas polymorpha
Idiomarina abyssalis
Idiomarina loihiensis
Idiomarina salinarum
Ilyobacter polytropus
Inquilinus limosus
Intrasporangium calvum
Intrasporangium chromatireducens
Intrasporangium oryzae
Isoptericola variabilis
Janibacter melonis
Jannaschia rubra
Janthinobacterium agaricidamnosum
Janthinobacterium lividum
Jejuia pallidilutea
Jeotgalibacillus campisalis
Jeotgalibacillus soli
Jeotgalibacillus marinus
Jonesia denitrificans
Jonquetella anthropi
Joostella marina
Kangiella koreensis
Kerstersia gyiorum
Kineococcus radiotolerans
Kineosphaera limosa
Kingella denitrificans
Kingella oralis
Kitasatospora griseola
Klebsiella oxytoca
Kocuria flava
Klebsiella pneumoniae
Kocuria marina
Klebsiella variicola
Kluyvera ascorbata
Kluyvera intermedia
Knoellia aerolata
Knoellia flava
Knoellia sinensis
Knoellia subterranea
Kocuria kristinae
Kocuria palustris
Kocuria polaris
Kocuria rhizophila
Kosmotoga olearia
Kribbella flavida
Ktedonobacter racemifer
Kutzneria albida
Kyrpidia tusciae
Kytococcus sedentarius
Labrenzia aggregata
Labrenzia alba
Labrenzia alexandrii
Lactobacillus acetotolerans
Lactobacillus acidifarinae
Lactobacillus acidipiscis
Lactobacillus acidophilus
Lactobacillus agilis
Lactobacillus algidus
Lactobacillus alimentarius
Lactobacillus amylolyticus
Lactobacillus amylophilus
Lactobacillus amylotrophicus
Lactobacillus amylovorus
Lactobacillus animalis
Lactobacillus antri
Lactobacillus apodemi
Lactobacillus aquaticus
Lactobacillus aviarius
Lactobacillus backii
Lactobacillus bifermentans
Lactobacillus brantae
Lactobacillus brevis
Lactobacillus buchneri
Lactobacillus cacaonum
Lactobacillus camelliae
Lactobacillus capillatus
Lactobacillus casei
Lactobacillus ceti
Lactobacillus coleohominis
Lactobacillus collinoides
Lactobacillus composti
Lactobacillus concavus
Lactobacillus coryniformis
Lactobacillus crispatus
Lactobacillus curvatus
Lactobacillus delbrueckii
Lactobacillus dextrinicus
Lactobacillus diolivorans
Lactobacillus equi
Lactobacillus fabifermentans
Lactobacillus farciminis
Lactobacillus farraginis
Lactobacillus fermentum
Lactobacillus floricola
Lactobacillus florum
Lactobacillus fructivorans
Lactobacillus frumenti
Lactobacillus fuchuensis
Lactobacillus gallinarum
Lactobacillus gasseri
Lactobacillus gastricus
Lactobacillus ghanensis
Lactobacillus graminis
Lactobacillus hammesii
Lactobacillus hamsteri
Lactobacillus helveticus
Lactobacillus hilgardii
Lactobacillus homohiochii
Lactobacillus hordei
Lactobacillus iners
Lactobacillus intestinalis
Lactobacillus jensenii
Lactobacillus johnsonii
Lactobacillus kalixensis
Lactobacillus kefiranofaciens
Lactobacillus kefiri
Lactobacillus kitasatonis
Lactobacillus kunkeei
Lactobacillus lindneri
Lactobacillus malefermentans
Lactobacillus mali
Lactobacillus manihotivorans
Lactobacillus mindensis
Lactobacillus mucosae
Lactobacillus murinus
Lactobacillus namurensis
Lactobacillus nantensis
Lactobacillus nodensis
Lactobacillus odoratitofui
Lactobacillus oligofermentans
Lactobacillus oris
Lactobacillus otakiensis
Lactobacillus ozensis
Lactobacillus pantheris
Lactobacillus parabuchneri
Lactobacillus paracasei
Lactobacillus paracollinoides
Lactobacillus parafarraginis
Lactobacillus paralimentarius
Lactobacillus paraplantarum
Lactobacillus paucivorans
Lactobacillus pentosus
Lactobacillus perolens
Lactobacillus plantarum
Lactobacillus psittaci
Lactobacillus rapi
Lactobacillus rennini
Lactobacillus reuteri
Lactobacillus rhamnosus
Lactobacillus rossiae
Lactobacillus ruminis
Lactobacillus saerimneri
Lactobacillus sakei
Lactobacillus salivarius
Lactobacillus sanfranciscensis
Lactobacillus saniviri
Lactobacillus satsumensis
Lactobacillus secaliphilus
Lactobacillus senioris
Lactobacillus sharpeae
Lactobacillus siliginis
Lactobacillus similis
Lactobacillus spicheri
Lactobacillus sucicola
Lactobacillus suebicus
Lactobacillus sunkii
Lactobacillus taiwanensis
Lactobacillus thailandensis
Lactobacillus tucceti
Lactobacillus ultunensis
Lactobacillus uvarum
Lactobacillus vaccinostercus
Lactobacillus vaginalis
Lactobacillus versmoldensis
Lactobacillus vini
Lactobacillus zeae
Lactobacillus zymae
Lactococcus garvieae
Lactococcus lactis
Lactococcus piscium
Lactococcus raffinolactis
Laribacter hongkongensis
Lautropia mirabilis
Leadbetterella byssophila
Lechevalieria aerocolonigenes
Leclercia adecarboxylata
Legionella anisa
Legionella birminghamensis
Legionella brunensis
Legionella cherrii
Legionella cincinnatiensis
Legionella drozanskii
Legionella erythra
Legionella fallonii
Legionella feeleii
Legionella geestiana
Legionella gratiana
Legionella hackeliae
Legionella israelensis
Legionella jamestowniensis
Legionella jordanis
Legionella lansingensis
Legionella londiniensis
Legionella longbeachae
Legionella moravica
Legionella nautarum
Legionella oakridgensis
Legionella parisiensis
Legionella pneumophila
Legionella quinlivanii
Legionella rubrilucens
Legionella sainthelensi
Legionella santicrucis
Legionella shakespearei
Legionella spiritensis
Legionella steigerwaltii
Legionella tucsonensis
Legionella waltersii
Legionella worsleiensis
Leifsonia aquatica
Leifsonia xyli
Leisingera methylohalidivorans
Leptolinea tardivitalis
Leptonema illini
Leptospira alexanderi
Leptospira borgpetersenii
Leptospira broomii
Leptospira fainei
Leptospira inadai
Leptospira interrogans
Leptospira kirschneri
Leptospira meyeri
Leptospira noguchii
Leptospira santarosai
Leptospira weilii
Leptospirillum ferriphilum
Leptospirillum ferrooxidans
Leptotrichia buccalis
Leptotrichia goodfellowii
Leptotrichia hofstadii
Leptotrichia wadei
Leucobacter chromiiresistens
Leuconostoc carnosum
Leuconostoc citreum
Leuconostoc gelidum
Leuconostoc lactis
Leuconostoc mesenteroides
Leuconostoc pseudomesenteroides
Levilinea saccharolytica
Limnohabitans planktonicus
Listeria grayi
Listeria innocua
Listeria ivanovii
Listeria monocytogenes
Listeria rocourtiae
Listeria seeligeri
Listeria welshimeri
Litoreibacter arenae
Loktanella hongkongensis
Loktanella vestfoldensis
Luteibacter yeojuensis
Lutibaculum baratangense
Lysinibacillus fusiformis
Lysinibacillus macroides
Lysinibacillus sphaericus
Lysinibacillus xylanilyticus
Lysobacter antibioticus
Lysobacter capsici
Lysobacter concretionis
Lysobacter daejeonensis
Lysobacter defluvii
Lysobacter dokdonensis
Lysobacter enzymogenes
Lysobacter gummosus
Macrococcus caseolyticus
Magnetospirillum gryphiswaldense
Magnetospirillum magnetotacticum
Mahella australiensis
Mannheimia haemolytica
Mannheimia varigena
Maribacter dokdonensis
Maricaulis maris
Marichromatium gracile
Marichromatium purpuratum
Marinithermus hydrothermalis
Marinitoga piezophila
Marinobacter adhaerens
Marinobacter algicola
Marinobacter hydrocarbonoclasticus
Marinobacter lipolyticus
Marinobacter santoriniensis
Marinomonas mediterranea
Marinomonas ushuaiensis
Marinovum algicola
Mariprofundus ferrooxydans
Marivirga tractuosa
Marvinbryantia formatexigens
Massilia timonae
Megamonas funiformis
Megasphaera cerevisiae
Megasphaera elsdenii
Megasphaera micronuciformis
Meiothermus ruber
Meiothermus silvanus
Meiothermus taiwanensis
Mesoplasma florum
Mesorhizobium amorphae
Mesorhizobium ciceri
Mesorhizobium huakuii
Mesorhizobium loti
Mesorhizobium plurifarium
Mesotoga prima
Methylibium petroleiphilum
Methylobacillus flagellatus
Methylobacterium aquaticum
Methylobacterium extorquens
Methylobacterium mesophilicum
Methylobacterium oryzae
Methylobacterium radiotolerans
Methylobacterium variabile
Methylocella silvestris
Methylococcus capsulatus
Methylomicrobium album
Methylomicrobium alcaliphilum
Methylomonas methanica
Methylophaga thiooxydans
Methylotenera mobilis
Methyloversatilis universalis
Microbacterium azadirachtae
Microbacterium chocolatum
Microbacterium foliorum
Microbacterium ginsengisoli
Microbacterium hominis
Microbacterium hydrocarbonoxydans
Microbacterium ketosireducens
Microbacterium laevaniformans
Microbacterium oleivorans
Microbacterium oxydans
Microbacterium testaceum
Microbacterium trichothecenolyticum
Microbulbifer thermotolerans
Micrococcus luteus
Microlunatus phosphovorus
Micromonospora aurantiaca
Micromonospora carbonacea
Micromonospora lupini
Micromonospora rifamycinica
Micromonospora rosaria
Microscilla marina
Microterricola viridarii
Mitsuokella multacida
Mobiluncus curtisii
Mobiluncus mulieris
Modestobacter marinus
Moellerella wisconsensis
Mogibacterium timidum
Moorella glycerini
Moorella thermoacetica
Moraxella atlantae
Moraxella bovoculi
Moraxella catarrhalis
Moraxella lacunata
Moraxella nonliquefaciens
Moraxella osloensis
Moraxella ovis
Morganella morganii
Moritella viscosa
Morococcus cerebrosus
Mucilaginibacter paludis
Muricauda ruestringensis
Mycobacterium arupense
Mycobacterium abscessus
Mycobacterium aromaticivorans
Mycobacterium asiaticum
Mycobacterium avium
Mycobacterium bohemicum
Mycobacterium bovis
Mycobacterium chelonae
Mycobacterium chlorophenolicum
Mycobacterium chubuense
Mycobacterium colombiense
Mycobacterium conceptionense
Mycobacterium cosmeticum
Mycobacterium elephantis
Mycobacterium europaeum
Mycobacterium farcinogenes
Mycobacterium flavescens
Mycobacterium fortuitum
Mycobacterium gastri
Mycobacterium gilvum
Mycobacterium gordonae
Mycobacterium haemophilum
Mycobacterium hassiacum
Mycobacterium heckeshornense
Mycobacterium holsaticum
Mycobacterium immunogenum
Mycobacterium intermedium
Mycobacterium intracellulare
Mycobacterium kansasii
Mycobacterium kumamotonense
Mycobacterium kyorinense
Mycobacterium lentiflavum
Mycobacterium llatzerense
Mycobacterium mageritense
Mycobacterium malmoense
Mycobacterium marinum
Mycobacterium mucogenicum
Mycobacterium nebraskense
Mycobacterium neoaurum
Mycobacterium neworleansense
Mycobacterium novocastrense
Mycobacterium obuense
Mycobacterium parascrofulaceum
Mycobacterium peregrinum
Mycobacterium phlei
Mycobacterium porcinum
Mycobacterium pseudoshottsii
Mycobacterium rhodesiae
Mycobacterium rufum
Mycobacterium scrofulaceum
Mycobacterium senegalense
Mycobacterium setense
Mycobacterium sherrisii
Mycobacterium shimoidei
Mycobacterium simiae
Mycobacterium smegmatis
Mycobacterium szulgai
Mycobacterium thermoresistibile
Mycobacterium triplex
Mycobacterium triviale
Mycoplasma agalactiae
Mycobacterium vaccae
Mycobacterium vanbaalenii
Mycobacterium vulneris
Mycobacterium xenopi
Mycoplasma arginini
Mycoplasma arthritidis
Mycoplasma bovis
Mycoplasma bovoculi
Mycoplasma californicum
Mycoplasma dispar
Mycoplasma fermentans
Mycoplasma gallinarum
Mycoplasma gallisepticum
Mycoplasma genitalium
Mycoplasma hominis
Mycoplasma hyorhinis
Mycoplasma leachii
Mycoplasma meleagridis
Mycoplasma mycoides
Mycoplasma penetrans
Mycoplasma pneumoniae
Mycoplasma pulmonis
Mycoplasma synoviae
Mycoplasma yeatsii
Myroides marinus
Myroides odoratus
Myroides profundi
Myxococcus fulvus
Myxococcus stipitatus
Myxococcus xanthus
Nakamurella multipartita
Natranaerobius thermophilus
Nautilia profundicola
Neisseria bacilliformis
Neisseria cinerea
Neisseria elongata
Neisseria flavescens
Neisseria gonorrhoeae
Neisseria weaveri
Neisseria lactamica
Neisseria macacae
Nocardia farcinica
Neisseria meningitidis
Neisseria mucosa
Neisseria polysaccharea
Neisseria shayeganii
Neisseria sicca
Neisseria subflava
Neisseria wadsworthii
Nereida ignava
Nesterenkonia jeotgali
Niabella soli
Niastella koreensis
Nitratifractor salsuginis
Nitratireductor aquibiodomus
Nitrobacter hamburgensis
Nitrobacter winogradskyi
Nitrosomonas europaea
Nocardia asteroides
Nocardia brasiliensis
Nocardia cyriacigeorgica
Nocardia nova
Nocardia seriolae
Nocardia terpenica
Nocardioides dokdonensis
Nocardioides luteus
Nocardiopsis alba
Nocardiopsis dassonvillei
Nonlabens dokdonensis
Nonlabens ulvanivorans
Novosphingobium aromaticivorans
Novosphingobium nitrogenifigens
Novosphingobium pentaromativorans
Novosphingobium resinovorum
Novosphingobium subterraneum
Novosphingobium tardaugens
Obesumbacterium proteus
Oceanibaculum pacificum
Oceanibulbus indolifex
Oceanicola granulosus
Oceanithermus profundus
Oceanobacillus caeni
Oceanobacillus iheyensis
Oceanobacillus oncorhynchi
Oceanobacillus picturae
Ochrobactrum anthropi
Ochrobactrum intermedium
Ochrobactrum pseudogrignonense
Octadecabacter arcticus
Odoribacter laneus
Odoribacter splanchnicus
Oenococcus kitaharae
Oenococcus oeni
Oerskovia enterophila
Oleispira antarctica
Oligella urethralis
Oligotropha carboxidovorans
Olsenella profusa
Olsenella uli
Opitutus terrae
Oribacterium sinus
Ornithobacterium rhinotracheale
Oscillibacter valericigenes
Owenweeksia hongkongensis
Oxalobacter formigenes
Oxobacter pfennigii
Paenibacillus alvei
Paenibacillus amylolyticus
Paenibacillus barengoltzii
Paenibacillus beijingensis
Paenibacillus borealis
Paenibacillus curdlanolyticus
Paenibacillus durus
Paenibacillus elgii
Paenibacillus glacialis
Paenibacillus glucanolyticus
Paenibacillus graminis
Paenibacillus lactis
Paenibacillus larvae
Paenibacillus macerans
Paenibacillus macquariensis
Paenibacillus mucilaginosus
Paenibacillus naphthalenovorans
Paenibacillus odorifer
Paenibacillus peoriae
Paenibacillus polymyxa
Paenibacillus popilliae
Paenibacillus sabinae
Paenibacillus stellifer
Paenibacillus wynnii
Paludibacter propionicigenes
Pandoraea apista
Pandoraea faecigallinarum
Pandoraea oxalativorans
Pandoraea pnomenusa
Pandoraea pulmonicola
Pandoraea sputorum
Pandoraea vervacti
Pannonibacter phragmitetus
Pantoea agglomerans
Pantoea ananatis
Pantoea anthophila
Pantoea dispersa
Pantoea stewartii
Pantoea vagans
Parabacteroides distasonis
Parabacteroides goldsteinii
Parabacteroides gordonii
Parabacteroides johnsonii
Parabacteroides merdae
Paracoccus aminophilus
Paracoccus denitrificans
Paracoccus versutus
Paraprevotella clara
Paraprevotella xylaniphila
Parascardovia denticolens
Parvibaculum lavamentivorans
Parvimonas micra
Pasteurella bettyae
Pasteurella dagmatis
Pasteurella multocida
Pectobacterium atrosepticum
Pectobacterium betavasculorum
Pectobacterium carotovorum
Pectobacterium wasabiae
Pediococcus argentinicus
Pediococcus cellicola
Pediococcus claussenii
Pediococcus damnosus
Pediococcus ethanolidurans
Pediococcus inopinatus
Pediococcus parvulus
Pediococcus pentosaceus
Pediococcus stilesii
Pedobacter cryoconitis
Pedobacter glucosidilyticus
Pedobacter heparinus
Pedobacter steynii
Pelagibacterium halotolerans
Pelobacter carbinolicus
Pelobacter propionicus
Pelosinus fermentans
Pelotomaculum thermopropionicum
Peptoniphilus harei
Peptoniphilus indolicus
Peptoniphilus lacrimalis
Peptostreptococcus anaerobius
Peptostreptococcus stomatis
Persephonella marina
Petrotoga mobilis
Phaeobacter gallaeciensis
Phaeobacter inhibens
Phaeospirillum fulvum
Phaeospirillum molischianum
Phenylobacterium zucineum
Photobacterium aphoticum
Photobacterium ganghwense
Photobacterium profundum
Photobacterium swingsii
Photorhabdus asymbiotica
Photorhabdus luminescens
Photorhabdus temperata
Pirellula staleyi
Planococcus antarcticus
Planococcus donghaensis
Planococcus halocryophilus
Planococcus kocurii
Planococcus maritimus
Planococcus plakortidis
Planococcus rifietoensis
Planomonospora sphaerica
Plesiocystis pacifica
Plesiomonas shigelloides
Polaribacter dokdonensis
Polaromonas naphthalenivorans
Polynucleobacter necessarius
Pontibacillus halophilus
Pontibacillus litoralis
Pontibacillus marinus
Porphyrobacter dokdonensis
Porphyrobacter neustonensis
Porphyromonas asaccharolytica
Porphyromonas catoniae
Porphyromonas endodontalis
Porphyromonas gingivalis
Porphyromonas gulae
Porphyromonas macacae
Porphyromonas somerae
Porphyromonas uenonis
Pragia fontium
Prevotella amnii
Prevotella baroniae
Prevotella bergensis
Prevotella bivia
Prevotella bryantii
Prevotella buccae
Prevotella copri
Prevotella dentalis
Prevotella denticola
Prevotella disiens
Prevotella fusca
Prevotella histicola
Prevotella intermedia
Prevotella loescheii
Prevotella marshii
Prevotella melaninogenica
Prevotella micans
Prevotella multiformis
Prevotella multisaccharivorax
Prevotella nigrescens
Prevotella oralis
Prevotella oris
Prevotella pallens
Prevotella scopos
Prevotella timonensis
Prevotella veroralis
Propionibacterium acidifaciens
Propionibacterium acnes
Propionibacterium freudenreichii
Propionimicrobium lymphophilum
Prosthecochloris aestuarii
Proteus hauseri
Proteus mirabilis
Proteus penneri
Proteus vulgaris
Providencia alcalifaciens
Providencia burhodogranariea
Providencia heimbachae
Providencia rettgeri
Providencia rustigianii
Providencia sneebia
Providencia stuartii
Pseudacidovorax intermedius
Pseudoalteromonas agarivorans
Pseudoalteromonas atlantica
Pseudoalteromonas flavipulchra
Pseudoalteromonas haloplanktis
Pseudoalteromonas issachenkonii
Pseudoalteromonas lipolytica
Pseudoalteromonas luteoviolacea
Pseudoalteromonas rubra
Pseudoalteromonas tetraodonis
Pseudoalteromonas translucida
Pseudoalteromonas tunicata
Pseudoflavonifractor capillosus
Pseudomonas aeruginosa
Pseudomonas lini
Pseudomonas lundensis
Pseudomonas agarici
Pseudomonas alcaligenes
Pseudomonas amygdali
Pseudomonas antarctica
Pseudomonas avellanae
Pseudomonas azotoformans
Pseudomonas balearica
Pseudomonas bauzanensis
Pseudomonas brassicacearum
Pseudomonas cannabina
Pseudomonas caricapapayae
Pseudomonas chlororaphis
Pseudomonas cichorii
Pseudomonas citronellolis
Pseudomonas congelans
Pseudomonas corrugata
Pseudomonas cremoricolorata
Pseudomonas extremaustralis
Pseudomonas ficuserectae
Pseudomonas fluorescens
Pseudomonas fragi
Pseudomonas frederiksbergensis
Pseudomonas fulva
Pseudomonas fuscovaginae
Pseudomonas graminis
Pseudomonas kilonensis
Pseudomonas knackmussii
Pseudomonas koreensis
Pseudomonas libanensis
Pseudomonas lutea
Pseudomonas mandelii
Pseudomonas marginalis
Pseudomonas mediterranea
Pseudomonas meliae
Pseudomonas mendocina
Pseudomonas monteilii
Pseudomonas moraviensis
Pseudomonas mosselii
Pseudomonas orientalis
Pseudomonas oryzihabitans
Pseudomonas parafulva
Pseudomonas plecoglossicida
Pseudomonas poae
Pseudomonas protegens
Pseudomonas psychrophila
Pseudomonas psychrotolerans
Pseudomonas putida
Pseudomonas resinovorans
Pseudomonas rhizosphaerae
Pseudomonas simiae
Pseudomonas savastanoi
Pseudomonas stutzeri
Pseudomonas synxantha
Pseudomonas syringae
Pseudomonas taetrolens
Pseudomonas taiwanensis
Pseudomonas thivervalensis
Pseudomonas tremae
Pseudomonas trivialis
Pseudomonas veronii
Pseudomonas viridiflava
Pseudomonas xanthomarina
Pseudonocardia dioxanivorans
Pseudoramibacter alactolyticus
Pseudoxanthomonas dokdonensis
Pseudoxanthomonas spadix
Pseudoxanthomonas suwonensis
Psychrobacter alimentarius
Psychrobacter aquaticus
Psychrobacter arcticus
Psychrobacter cryohalolentis
Psychrobacter urativorans
Psychroflexus gondwanensis
Psychroflexus torquis
Psychromonas ingrahamii
Pyramidobacter piscolens
Rahnella aquatilis
Ralstonia insidiosa
Ralstonia mannitolilytica
Ralstonia pickettii
Ralstonia solanacearum
Ramlibacter tataouinensis
Raoultella ornithinolytica
Raoultella planticola
Rathayibacter toxicus
Rathayibacter tritici
Renibacterium salmoninarum
Rhizobium etli
Rhizobium leguminosarum
Rhizobium phaseoli
Rhizobium rhizogenes
Rhizobium tropici
Rhodanobacter denitrificans
Rhodanobacter fulvus
Rhodanobacter spathiphylli
Rhodanobacter thiooxydans
Rhodobacter capsulatus
Rhodobacter johrii
Rhodobacter sphaeroides
Roseburia faecis
Rhodococcus aetherivorans
Rhodococcus equi
Rhodococcus erythropolis
Rhodococcus fascians
Rhodococcus jostii
Rhodococcus kyotonensis
Rhodococcus opacus
Rhodococcus pyridinivorans
Rhodococcus qingshengii
Rhodococcus rhodnii
Rhodococcus rhodochrous
Rhodococcus ruber
Rhodococcus triatomae
Rhodococcus wratislaviensis
Rhodoferax ferrireducens
Rhodomicrobium vannielii
Rhodonellum psychrophilum
Rhodopirellula baltica
Rhodopseudomonas palustris
Rhodospirillum centenum
Rhodospirillum rubrum
Rhodothermus marinus
Rhodovulum sulfidophilum
Rickettsia hoogstraalii
Riemerella anatipestifer
Robiginitalea biformata
Roseateles depolymerans
Roseburia hominis
Roseburia intestinalis
Roseibacterium elongatum
Roseiflexus castenholzii
Roseivivax halodurans
Roseobacter denitrificans
Roseobacter litoralis
Roseomonas mucosa
Roseovarius mucosus
Roseovarius nubinhibens
Roseovarius tolerans
Rothia aeria
Rothia dentocariosa
Rothia mucilaginosa
Rubellimicrobium mesophilum
Rubellimicrobium thermophilum
Rubrivivax gelatinosus
Rubrobacter radiotolerans
Rubrobacter xylanophilus
Ruegeria atlantica
Ruegeria mobilis
Ruegeria pomeroyi
Ruminococcus albus
Ruminococcus champanellensis
Ruminococcus flavefaciens
Runella slithyformis
Saccharibacillus sacchari
Saccharomonospora azurea
Saccharomonospora cyanea
Saccharomonospora glauca
Saccharomonospora marina
Saccharomonospora viridis
Saccharomonospora xinjiangensis
Saccharophagus degradans
Saccharopolyspora erythraea
Saccharopolyspora rectivirgula
Saccharothrix espanaensis
Sagittula stellata
Salegentibacter mishustinae
Salegentibacter salarius
Salinibacter ruber
Salinicoccus halodurans
Salinicoccus roseus
Salinisphaera hydrothermalis
Salinisphaera shabanensis
Salinispora arenicola
Salinispora tropica
Salipiger mucosus
Salmonella bongori
Sandaracinus amylolyticus
Sanguibacter keddieii
Saprospira grandis
Scardovia inopinata
Serratia fonticola
Scardovia wiggsiae
Salmonella enterica
Schleiferia thermophila
Sebaldella termitidis
Segniliparus rotundus
Selenomonas artemidis
Selenomonas flueggei
Selenomonas noxia
Selenomonas sputigena
Serratia grimesii
Serratia liquefaciens
Serratia marcescens
Serratia nematodiphila
Serratia odorifera
Serratia plymuthica
Serratia proteamaculans
Serratia rubidaea
Serratia ureilytica
Serratia symbiotica
Shewanella baltica
Shewanella benthica
Segniliparus rugosus
Selenomonas infelix
Selenomonas ruminantium
Shewanella colwelliana
Shewanella denitrificans
Shewanella frigidimarina
Shewanella halifaxensis
Shewanella loihica
Shewanella oneidensis
Shewanella pealeana
Shewanella putrefaciens
Shewanella sediminis
Shewanella woodyi
Shigella boydii
Shigella dysenteriae
Shigella flexneri
Shigella sonnei
Sinomonas atrocyanea
Shimwellia blattae
Shuttleworthia satelles
Simiduia agarivorans
Simonsiella muelleri
Singulisphaera acidiphila
Sinorhizobium americanum
Slackia exigua
Slackia heliotrinireducens
Slackia piriformis
Sodalis glossinidius
Solibacillus silvestris
Solitalea canadensis
Solobacterium moorei
Sorangium cellulosum
Sphaerobacter thermophilus
Sphaerochaeta coccoides
Sphaerochaeta globosa
Sphaerochaeta pleomorpha
Sphaerotilus natans
Sphingobacterium spiritivorum
Sphingobium chlorophenolicum
Sphingobium chungbukense
Sphingobium herbicidovorans
Sphingobium indicum
Sphingobium japonicum
Sphingobium lactosutens
Sphingobium quisquiliarum
Sphingobium ummariense
Sphingobium yanoikuyae
Sphingomonas changbaiensis
Sphingomonas hankookensis
Sphingomonas melonis
Sphingomonas parapaucimobilis
Sphingomonas paucimobilis
Sphingomonas sanguinis
Sphingomonas sanxanigenens
Sphingomonas wittichii
Sphingomonas yabuuchiae
Sphingopyxis alaskensis
Sphingopyxis granuli
Sphingopyxis macrogoltabida
Sphingopyxis terrae
Spirochaeta africana
Spirochaeta thermophila
Spiroplasma cantharicola
Spiroplasma chrysopicola
Spiroplasma culicicola
Spiroplasma diminutum
Spiroplasma eriocheiris
Spiroplasma helicoides
Spiroplasma kunkelii
Spiroplasma litorale
Spiroplasma melliferum
Spiroplasma mirum
Spiroplasma syrphidicola
Spiroplasma taiwanense
Spiroplasma turonicum
Spirosoma linguale
Sporocytophaga myxococcoides
Sporolactobacillus laevolacticus
Sporomusa ovata
Sporosarcina globispora
Sporosarcina psychrophila
Stackebrandtia nassauensis
Staphylococcus agnetis
Staphylococcus arlettae
Staphylococcus aureus
Staphylococcus hyicus
Staphylococcus lentus
Staphylococcus microti
Staphylococcus sciuri
Stenotrophomonas humi
Streptococcus infantis
Staphylococcus capitis
Staphylococcus caprae
Staphylococcus carnosus
Staphylococcus chromogenes
Staphylococcus cohnii
Staphylococcus condimenti
Staphylococcus epidermidis
Staphylococcus equorum
Staphylococcus haemolyticus
Staphylococcus hominis
Staphylococcus lugdunensis
Staphylococcus massiliensis
Staphylococcus pasteuri
Staphylococcus pettenkoferi
Staphylococcus pseudintermedius
Staphylococcus saprophyticus
Staphylococcus schleiferi
Staphylococcus simiae
Staphylococcus simulans
Staphylococcus succinus
Starkeya novella
Stenotrophomonas acidaminiphila
Stenotrophomonas chelatiphaga
Stenotrophomonas ginsengisoli
Stenotrophomonas koreensis
Stenotrophomonas maltophilia
Stenotrophomonas nitritireducens
Stenotrophomonas pavanii
Stenotrophomonas rhizophila
Stenotrophomonas terrae
Steroidobacter denitrificans
Stigmatella aurantiaca
Streptobacillus moniliformis
Streptococcus agalactiae
Streptococcus anginosus
Streptococcus australis
Streptococcus canis
Streptococcus constellatus
Streptococcus criceti
Streptococcus cristatus
Streptococcus downei
Streptococcus dysgalactiae
Streptococcus equi
Streptococcus equinus
Streptococcus gallolyticus
Streptococcus gordonii
Streptococcus ictaluri
Streptococcus infantarius
Streptococcus iniae
Streptococcus intermedius
Streptococcus lutetiensis
Streptococcus macacae
Streptococcus mitis
Streptococcus mutans
Streptococcus oralis
Streptococcus parasanguinis
Streptococcus parauberis
Streptococcus peroris
Streptococcus phocae
Sulfurospirillum multivorans
Treponema azotonutricium
Thermobifida cellulosilytica
Tatumella morbirosei
Vibrio hepatarius
Yersinia frederiksenii
Sulfobacillus acidophilus
Thermus filiformis
Streptomyces acidiscabies
Vibrio kanaloae
Streptomyces hygroscopicus
Thermotoga maritima
Weissella koreensis
Streptomyces globisporus
Streptomyces canus
Thermoanaerobacterium thermosaccharolyticum
Tropicibacter naphthalenivorans
Vibrio maritimus
Terriglobus roseus
Treponema pallidum
Syntrophobacter fumaroxidans
Thalassolituus oleivorans
Xanthomonas euvesicatoria
Thermoactinomyces vulgaris
Thermus aquaticus
Xanthomonas gardneri
Streptomyces aurantiacus
Thermobispora bispora
Xenorhabdus szentirmaii
Streptomyces ipomoeae
Tetragenococcus halophilus
Tsukamurella pseudospumae
Wenxinia marina
Vibrio crassostreae
Thioclava pacifica
Thermus thermophilus
Thermosulfidibacter takaii
Tolumonas auensis
Xanthomonas fragariae
Thermovenabulum gondwanense
Vibrio metschnikovii
Thermoanaerobacter thermohydrosulfuricus
Treponema denticola
Streptomyces violaceusniger
Treponema succinifaciens
Thermosipho africanus
Vibrio vulnificus
Streptomyces aureofaciens
Yersinia nurmii
Thermaerobacter marianensis
Xanthomonas sacchari
Vibrio alginolyticus
Sulfitobacter mediterraneus
Tetrasphaera elongata
Vibrio furnissii
Thauera phenylacetica
Vibrio mytili
Vagococcus lutrae
Thalassospira lucentensis
Sulfurimonas denitrificans
Trueperella bernardiae
Tepidanaerobacter acetatoxydans
Streptococcus sanguinis
Streptomyces cattleya
Xanthomonas arboricola
Vibrio lentus
Sulfitobacter donghicola
Streptomyces viridochromogenes
Streptomyces albulus
Weissella kandleri
Xanthomonas translucens
Thermomonospora curvata
Tetragenococcus muriaticus
Thermoanaerobacterium saccharolyticum
Tatlockia micdadei
Thiomonas intermedia
Thauera terpenica
Thioalkalimicrobium cyclicum
Vibrio cholerae
Weissella paramesenteroides
Streptomyces alboniger
Treponema pedis
Veillonella parvula
Thermoanaerobacter mathranii
Yokenella regensburgei
Syntrophothermus lipocalidus
Sulfuritalea hydrogenivorans
Xenorhabdus hominickii
Thermodesulfobacterium commune
Thermanaerovibrio velox
Thermaerobacter subterraneus
Syntrophaceticus schinkii
Xanthobacter autotrophicus
Streptomyces iranensis
Thalassobius mediterraneus
